x, y
9.160816178174873148e-01,7.647656699218745580e-01
4.523597897390895239e-01,1.636442231492011290e-01
2.396206540504843829e-01,8.736286988006628507e-01
6.844447791564662875e-01,4.874282524347192114e-01
4.120202638063812373e-01,2.246846086389098218e-01
8.956470580067574794e-01,7.262249619828979874e-01
5.052732566177479123e-01,1.946774112431814974e-01
4.536917584698323402e-01,2.573156640796351313e-01
8.421985608120183819e-01,7.761551620706674814e-01
6.738243450170469107e-01,5.268599315786243187e-01
4.137400404159142786e-01,6.667167204150683535e-01
4.767766941836457661e-01,2.002916742269081896e-01
5.022353132885376548e-01,1.902439361987391386e-01
7.497762899175272056e-01,3.004382905715169416e-01
4.802817843479459947e-01,8.691432572488747565e-01
3.995997438521431411e-01,7.516247302051468626e-01
9.192119524105152317e-01,3.425014642727060021e-01
9.068768413739324297e-01,7.243079733510301432e-01
5.202172417410664274e-01,8.542472579223732154e-01
1.690867573072399876e-01,4.162565892496908893e-01
3.364495110010248258e-01,5.728051693845392922e-02
1.597649517969212951e-02,9.506884840075955356e-01
5.016774636320836533e-01,1.764081330064766195e-01
4.476903478780132062e-01,1.540074135373200592e-01
7.961446733377796070e-01,7.836555806549718728e-01
9.031001648567587026e-01,7.381861319206723948e-01
4.684092641648351929e-02,9.148124053404702583e-01
9.726421158097542374e-01,1.467462835438730906e-01
9.342721120311281435e-01,7.873755593550035847e-01
9.756372856806140303e-01,7.542971092063355254e-02
5.845265222965995155e-01,8.423136169760724323e-01
9.561321939030987815e-01,1.725109181008537274e-01
9.870876197530656926e-01,1.123448596028356894e-01
5.032806368599345159e-01,7.837692523919802534e-01
4.587732384689969800e-01,7.436180503451792489e-01
3.542858717208186015e-01,4.369071951530278941e-02
2.420008536780038355e-02,8.810394704788138132e-01
9.013051657087643997e-01,7.805989268384347923e-01
8.010799232562165750e-01,1.665943650124712683e-01
5.237561466056778192e-01,2.013116639976019195e-01
4.063065200268550781e-01,7.141351271371543241e-01
7.701132956320690948e-01,3.453394774244562537e-01
9.704104813622829173e-01,7.784375731970638590e-02
3.975016856741458993e-01,4.275031280571951475e-01
8.071378792826701121e-01,3.292459766460660298e-01
5.332049864989437671e-01,2.327315896281053620e-01
5.618106923168724176e-01,2.073424721063272802e-01
9.733320863781007581e-01,1.004490981725334464e-01
3.570207284020714411e-01,6.609102095305314784e-01
5.290015658847243563e-01,2.540827607670111954e-01
9.458066100438896617e-01,1.743285596366481727e-01
5.418604240403077643e-01,7.752334870731599770e-01
9.064472929771512089e-01,1.645489761232207249e-01
8.701019973492987170e-01,5.627162488853029165e-01
4.019872651346756420e-02,8.602048177329787437e-01
3.197259237420646549e-02,8.783100750514151178e-01
8.255454761372337247e-01,3.043990328757446573e-01
8.585735282169865146e-01,7.551279154698408158e-01
9.064992031342589129e-01,7.948344344589688415e-01
9.238859985642970951e-01,1.783657924201664802e-01
9.577950865932646218e-01,8.047629150296945477e-01
8.282046876408973857e-01,6.296977350241509397e-01
4.841165386866804754e-01,7.708121488525578879e-01
4.115646886465030851e-01,6.757320520871624714e-01
4.428439010025352340e-01,8.385942561773194193e-01
7.093243788830045915e-01,2.913041682346440009e-02
8.242058324614722764e-01,6.605720610136179838e-01
8.540290985369247689e-01,6.676323213369508291e-01
9.392651874523453293e-01,1.390204409012114617e-01
2.221707252023652490e-01,5.856848526051683379e-01
6.141043636197828226e-01,4.954769153244698021e-01
8.036661022195212833e-02,7.081301417514082042e-01
1.497282908649877342e-02,9.423972549507306784e-01
5.053246968431859276e-01,8.110949300076318869e-01
4.125672495038410492e-01,9.023492492375573271e-02
9.328642215867493093e-01,3.240740991109740676e-01
4.286239736369716891e-01,6.656191545710821167e-01
6.788849233790429372e-01,4.998849900223915066e-01
2.597176187222026700e-01,9.098693442328155134e-01
8.482448990635330643e-01,2.725852573671083690e-01
9.109892498806256844e-01,8.489205999557817295e-01
9.195483365518104524e-01,6.939589497231072324e-01
9.425401830139784609e-01,8.472860409278597515e-01
5.913723510338365630e-01,1.493649685699860452e-01
2.349192152000392220e-01,8.288539490157382783e-01
5.364763895688476891e-01,8.665686123685201192e-01
5.595240645888333031e-02,9.201843218288731086e-01
5.020407174869625511e-01,7.878636271636516586e-01
4.225494192210696998e-01,4.575127094541625583e-01
8.808956373448357802e-01,2.026205914634746641e-01
4.492949160535429920e-01,7.082245234699970915e-01
7.739724884373974101e-01,3.760459486704205156e-01
4.168285536382405621e-01,6.514704693403751135e-01
7.049473515319831796e-01,3.348621260542045119e-01
8.805931444558793286e-01,3.671991459332283325e-01
4.930367144557123993e-01,8.459303655664470734e-01
7.165610919503430098e-01,3.399135973267574107e-01
9.825997495801079840e-01,5.023220709209852419e-02
9.040133146472416614e-01,6.160429907213073042e-01
9.431235652196372499e-01,1.064903135430331771e-01
7.615634875613014332e-01,3.481305131732310709e-01
4.731822612945770778e-01,8.566700517002966420e-01
9.765937950413913216e-01,1.669653519044517198e-01
8.988697276566839367e-01,7.349308976042862041e-01
9.620784176301750978e-01,1.251853440396528683e-01
5.535979545009352965e-01,1.981673119359214086e-01
3.877326573113573094e-01,4.549960835386903657e-01
9.643678286595785965e-01,1.340005993689056263e-01
1.627525963608018600e-01,3.212354088874833646e-01
3.506136448018569718e-01,6.835419582263796423e-01
9.310520352492429597e-01,1.581777654020798396e-01
2.830584231404391637e-01,5.309206557841100738e-01
8.934799703478500943e-01,7.807909636769861939e-01
4.740379665948740717e-01,1.177338347096565929e-01
4.577735971721508257e-01,7.981017912507522016e-01
3.480443888945825570e-01,6.504247764700565870e-02
6.816378775932773193e-01,4.442007935577581001e-01
9.022805086852528911e-01,7.136523149739610883e-01
6.546521812203350832e-01,4.653251914388745192e-01
9.067196042286100877e-01,5.676607175756472889e-01
3.312911375916524070e-01,6.725258785306295062e-01
7.649709904472444810e-01,3.832302758924840402e-01
9.037786489447331428e-01,1.615357486637611917e-01
8.567551010932369371e-01,7.344938571244443715e-01
9.627883183361563013e-01,1.408818080111419180e-01
4.921905868523814842e-01,1.991673309061803288e-01
6.611550563566582772e-01,5.199453227246447762e-01
4.926735239141244449e-01,2.372579842569472186e-01
4.682384847334439826e-01,8.154025318456646909e-01
5.248132958077212917e-01,1.607448043849938335e-01
4.846577726133495245e-01,8.466410868768348141e-01
4.326558040610243294e-01,7.775575435311140593e-01
4.963793835018303069e-01,8.712624338172906269e-01
4.931116796048146123e-01,9.295164111172471433e-01
4.027144074288451225e-01,6.812676766106018356e-02
4.451333925912890344e-01,4.265257968794439192e-01
9.411307806408225618e-01,9.682508392805377895e-02
5.167038588156009915e-01,8.198891340443497100e-01
4.990818322593260081e-01,8.118869641703713169e-01
2.588893390229570768e-01,5.630448157464907899e-01
8.838167379748784747e-01,5.603220876963261876e-01
1.242935508709471781e-01,3.260304356487765398e-01
8.536527462661763765e-01,7.873669380888100866e-01
2.274262850014288073e-01,8.884683695122007618e-01
5.191201682860899780e-01,1.302964282339384994e-01
6.871013820702506214e-01,9.659972763497910453e-01
2.961626131165296938e-01,3.768791578901398154e-02
4.996048261952357183e-01,6.821925041444844018e-01
5.435389659601228551e-01,8.584687565334909731e-01
4.147609958600505520e-01,6.795803047359417759e-01
8.863875380982310093e-01,7.301852471182546100e-01
1.420180828907292581e-01,3.500446734903878143e-01
3.196338736984811746e-01,1.596120420106805771e-02
4.793499544676496082e-01,7.990348294289195685e-01
4.755228462746766693e-01,7.087443016948321572e-01
8.265584393372015226e-01,5.820710991627100483e-01
8.810428506537238968e-01,5.936897274366742527e-01
9.213650562025321733e-01,8.083050181766737730e-01
8.962348641606091570e-01,7.351338434124987664e-01
9.482291402009950243e-01,8.072854819207414545e-01
5.101793510980796587e-01,2.385385067477737708e-01
8.801821258413872195e-01,6.982997441060705412e-01
8.053786660344324222e-01,2.744062660908312967e-01
4.645292050555956953e-01,7.492532842943925298e-01
5.119755418018626658e-01,2.298424103971209442e-01
4.848271580209634335e-01,8.409185799532671313e-01
5.318547110273630363e-01,1.436804211766163908e-01
4.865362112446874887e-01,7.604773640125473966e-01
9.308807880474225804e-01,7.758380119523757834e-01
6.813072366007011382e-01,3.593307809115711127e-01
4.865473902862234024e-01,1.694597462747736705e-01
9.191058819668037616e-01,6.733670283056897299e-01
4.780808872737012383e-01,2.648946826264153565e-01
5.218997083972516382e-01,7.665120825679730965e-01
4.729718775954661059e-01,7.164316452387465839e-01
9.243529039867627306e-01,7.433185553873085105e-01
9.910501109014855370e-01,1.395521920297608798e-01
9.667288853844362428e-01,9.941490104750849710e-02
8.713066434725533771e-01,7.012926344208817442e-01
6.375592292954223028e-01,5.234762587736843109e-01
9.704000613077212734e-01,1.323202988922045353e-01
9.563315280829131071e-01,1.187843956140488544e-01
4.799641790359512328e-01,4.382584310778768755e-01
6.119595703295348521e-01,5.714290704510008867e-01
1.601651124252045921e-02,9.432913488912846312e-01
8.555883752570045964e-01,2.540476903571229350e-01
5.059800632426280087e-01,7.806764242549135702e-01
9.113597271560005542e-01,8.133561909100803788e-01
9.174554294776018359e-01,8.144590794986364957e-01
4.276727349462282612e-01,6.462794883445559524e-01
9.647879434071894300e-01,8.841987837318743271e-02
4.531516810715408017e-01,7.682357611639357708e-01
4.769491824738871788e-01,6.983232307711514375e-01
4.465228622631657318e-01,6.642973750771060670e-01
5.180349783725860524e-01,7.628192987864943486e-01
9.165468176326111438e-01,5.205002096240867182e-01
4.954515888018119485e-01,8.573127260819951578e-01
2.714633792938709878e-01,3.979397699364195518e-02
5.032008709536908153e-01,7.393546933302811430e-01
1.744135405060135424e-01,2.936967696064110012e-01
4.922581980210745112e-01,1.409395445694391347e-01
2.952899647999990274e-01,3.698901418789857232e-02
9.338670223072582655e-01,1.308207527108914414e-01
5.312882131805040098e-01,1.862257627743509891e-01
8.154020779328748914e-01,7.260923156980321203e-01
1.461941557028377803e-01,2.218793640507309428e-01
4.227688520803060124e-01,6.602431087981458502e-01
9.135699530798706558e-01,5.770066831028355381e-01
8.165099654964805831e-01,3.308753893347431418e-01
4.920879273957597944e-01,8.573311148211345545e-01
8.184080303845286952e-01,6.049599161327279262e-01
9.144593231775242081e-01,7.647433797913480991e-01
9.548637266061975604e-01,1.260659458677192424e-01
5.368350020137900858e-01,1.724683917711353764e-01
9.684977982672521302e-01,8.003290229702682002e-01
4.942076868141689339e-01,2.864443849473199410e-01
4.102327598870773029e-01,1.322369905440322624e-01
9.616910862538811111e-01,8.342880605737441613e-01
9.993030196217441707e-01,1.200089351607538379e-01
7.091513862897800280e-01,3.922603419523271739e-01
8.231696008846629553e-01,3.368002839800056103e-01
2.287511320969666251e-01,8.751433493152167564e-01
4.932087333811645546e-01,2.781696704345597571e-01
5.353922458641408033e-01,1.629522042289205386e-01
9.733929049189961047e-01,2.336045366416539260e-02
5.103788897677857817e-01,2.780497078918933163e-01
3.768525223103297295e-01,1.057683669640727686e-01
9.530883832116991972e-01,1.145630975649483130e-01
8.024363890034168501e-01,3.497883740734532010e-01
2.103273216086274378e-01,9.347187033901512843e-01
4.532965099183250413e-02,5.944727569432517456e-01
9.183249480773196805e-01,8.080699732182586859e-01
3.975389620782444622e-01,4.011881786697130137e-01
4.806122006757775900e-01,1.698549693825306406e-01
4.374905125471704181e-01,7.021493132065594889e-01
8.906014936771917689e-01,8.532135353302918723e-01
3.335242228230398398e-01,2.077980840028703646e-02
7.392416219835785673e-01,3.558522778572897893e-01
8.760134393722757151e-01,5.307976393735236442e-01
5.354639249603808659e-01,7.218655250738301721e-01
5.199889214619014544e-01,1.685670809855104313e-01
4.561974100744059513e-01,7.671251911857571715e-01
9.147825007299551503e-01,2.026743189227059316e-01
8.734473526861368242e-01,2.587079018295344035e-01
8.088427161682610889e-01,8.366485624703231538e-01
6.090854345222997956e-01,2.186424660555491561e-01
3.145764533989562350e-01,6.768901488000623745e-01
9.324861231962799923e-01,1.671910004974688224e-01
7.555429344131233682e-01,3.566664099172182079e-01
1.723223244717710934e-01,2.877749786032092194e-01
8.200895726258624618e-01,3.186669391288251552e-01
5.450002530118304156e-01,2.405199975110390298e-01
4.662842292738130778e-01,8.152038396800319608e-01
4.341050784929735284e-01,7.238367236429581464e-01
8.892062512340480618e-01,1.408040168050066487e-01
6.798790339542220007e-01,4.453782355638319368e-01
9.052990605254406242e-01,7.652412354388882232e-01
7.905073053253267590e-01,7.499986109714363858e-01
7.994061975575614820e-01,2.802904214336697786e-01
5.511127602934881020e-01,2.043428243540517109e-01
4.490951895526996696e-01,7.967999334922966082e-01
8.969388084295996100e-01,2.568874570341702634e-01
4.875111230309414623e-01,8.406181511581864996e-01
4.344646994841890875e-01,6.865405361071916790e-01
4.692885400942470309e-01,7.358538689142355427e-01
1.406280966514491526e-01,3.623987092112070929e-01
5.394082788673376649e-01,2.447234161518655471e-01
3.174592227764735375e-01,5.403538183678224804e-02
8.619941053154727140e-01,1.354781834590529366e-01
9.161060438403200168e-01,7.597185938138322214e-01
8.701173896147647024e-01,6.963875009831099749e-01
9.195661562727832639e-01,8.384482882387990221e-01
9.949147261307276224e-01,1.092525049639198054e-01
9.723721582363337168e-01,7.234415714004693854e-02
8.831207923883559463e-01,7.188719529722131796e-01
4.611697558719854984e-01,1.049929222503729331e-01
8.951753605587313700e-01,6.451601522167793590e-02
5.268518313914862805e-01,8.087990011816527103e-01
8.244907429093398799e-01,5.779294386636354419e-01
8.000481967344397205e-01,3.410841113256821711e-01
8.872319794446172914e-01,2.579174293732231504e-01
4.125380467276420493e-01,7.551627215069106613e-01
6.744452590188071417e-01,3.910897347464121765e-01
8.691850673993999354e-01,5.311340920911377106e-01
3.312067162675480514e-02,8.830711959109067699e-01
5.095693021451563887e-01,2.192833526742548056e-01
8.850500882632940103e-01,7.495424024571067934e-01
8.835925797744798027e-01,7.277954928830008274e-01
8.522051450688221674e-01,3.454808873991142004e-01
4.418553615755893560e-01,3.160088514237047175e-02
5.395258724159733843e-01,7.868090207821716309e-01
1.931605906303868192e-02,8.803138281653137831e-01
5.024635806696396978e-01,8.029542302653227548e-01
1.663354253553146478e-01,3.211676795850606503e-01
2.251948864587771659e-01,2.964261274846714533e-01
8.849924613453648004e-01,2.387809913731662181e-01
7.152737628769285649e-01,4.206708528388534152e-01
1.888097183644465993e-02,9.386638466344162657e-01
3.639297921166645411e-01,6.866426441368544964e-01
4.983206481748558847e-02,5.784315583959563911e-01
9.904234297697355194e-01,1.009365206740090448e-01
4.578570917747868396e-01,7.299290589043465616e-01
8.553643935604680060e-01,7.439372815905915814e-01
4.797526351302270342e-01,2.292204384856392219e-01
6.120035266151968578e-01,6.167930717195967416e-01
7.575308073954802879e-01,3.096075964395369473e-01
6.386018614376659519e-01,5.437592742758805553e-01
8.766446130606444509e-01,7.138947059947389207e-01
3.120093799077259256e-01,6.602671566134302727e-01
8.303150436438587745e-01,7.490831248629430394e-01
9.491628023581516471e-01,1.541053423905318631e-01
5.933298095285793883e-01,8.350477897219268364e-01
5.265795130989134876e-01,1.915720986994612351e-01
6.581066642053379212e-03,9.481221737082432544e-01
9.009902836730748765e-01,6.753408088287214950e-01
8.969982959361547659e-01,2.141947687788701149e-01
9.199966765962056536e-01,1.301644491568126893e-01
6.280785002373752146e-01,5.453110914066828796e-01
2.853637216968653023e-01,8.514749417365840012e-01
9.107120268360988646e-01,1.373904003762673742e-01
4.769966965695825456e-01,4.447071532790600745e-01
5.220667872922969410e-01,1.813817835350234331e-01
4.929568147456712124e-01,8.493252231810058950e-01
9.063865582215050454e-01,7.007339615005173661e-01
4.645358639160988012e-01,7.413431330409064879e-01
8.655029878962114953e-01,2.625633286946719158e-01
7.220383655675540746e-01,2.787577146257991245e-03
8.717579030772545368e-01,1.841341022730874633e-01
5.286570907499530403e-01,1.713294480847116219e-01
9.193968696833089149e-01,8.563462579840678268e-01
3.243122264908835373e-01,1.290408361009476312e-02
8.309120784198825715e-01,2.870601469802980255e-01
2.496249684523748069e-01,6.491033152463866474e-01
6.856221433616025429e-01,4.643849246607743009e-01
9.489156192005127055e-01,5.605481227295915359e-01
9.561768655189644139e-01,6.830771482638553493e-02
9.795726788600881418e-01,1.181274258711011438e-01
6.686606160546237909e-02,6.445097626186782058e-01
6.813417242130148654e-01,4.390168359615865823e-01
4.302559316591970662e-01,6.792194551890342602e-01
4.032054069003055963e-01,6.984522400552818366e-01
5.056143753954805975e-01,6.555353751892023517e-01
8.817966867486342064e-01,7.374480062279402670e-01
4.896811358874212372e-01,8.697756315947164918e-01
9.863770605390866919e-01,1.716286565869085123e-01
9.728625333289802057e-01,1.284211614703281157e-01
9.708585755140460849e-01,1.692957142890284539e-01
2.627273309845963301e-01,4.486023826823393179e-03
5.224913389695817756e-01,1.697794259034732800e-01
9.956333185680614761e-01,3.783204155673016711e-01
8.549952249903689516e-01,7.781673740752319546e-01
9.140018571051654606e-01,6.270995074128816738e-01
4.714299872435140371e-01,7.201864461113337557e-01
8.808117709675472584e-01,6.851494125180194183e-01
9.195860779075279989e-01,8.312978908537504985e-01
8.770447025924835716e-01,6.123565965160381319e-01
4.833368066837206989e-01,7.983908156137784484e-01
5.436550954960301940e-01,2.267601102316212369e-01
9.344523622263793960e-01,1.209375676886194073e-01
6.775469106682407983e-01,3.530516652229243046e-01
8.285946198017555275e-01,2.408105719834381375e-01
8.693138934804744977e-01,2.645858686006465899e-01
5.082429038565114965e-01,4.728542844995530237e-01
9.002193811882390762e-01,7.535751044353046213e-01
4.617188913931428162e-01,7.457790503799271997e-01
5.400521203524010216e-01,8.053754835443777127e-01
4.124846909913371107e-02,9.092514729091133452e-01
7.929910316274811910e-01,3.253301909213420773e-01
8.433659855903494762e-01,7.751086374491811259e-01
8.891073695654251319e-01,1.068084600801734174e-01
7.771202726406456485e-02,6.393321487547011239e-01
9.536734802199271499e-01,6.515670052875333074e-02
5.964779251755055745e-01,8.211063969769420989e-01
2.518647507987653578e-01,3.137590541161866531e-01
2.771976197396555097e-01,3.349817694501699972e-02
9.940210238100466444e-01,1.066934334226817827e-01
4.025198980900934753e-02,8.812274648598020788e-01
9.175368916438018108e-01,7.541014229651105127e-01
2.328648275932618805e-01,7.695748312944074021e-01
8.935667852176563120e-01,7.675146297435206932e-01
6.392947678581865079e-01,3.829864958991681112e-01
7.762605834056399701e-01,2.741634215271226971e-02
1.872608606192558423e-01,3.856466616473629427e-01
9.360939515720421156e-01,5.948104659128894411e-02
7.608540723250594162e-01,3.200200768481236135e-01
4.654406368329773169e-01,6.990276075261674382e-01
5.543866053265372740e-01,2.163937269953728482e-01
4.716366838320734667e-01,2.147921991766617023e-01
5.889003447949834325e-01,8.177410387055504826e-01
8.353901652117831089e-01,7.094667138361090419e-01
4.908555799242676487e-01,1.724428878454647984e-01
8.971435580022977252e-01,5.246303236582224860e-01
4.868248164810160539e-01,1.452816211087335496e-01
8.349369170410422258e-01,2.014882818338167292e-01
9.413012955404963522e-01,5.448081231385473178e-01
9.204590080312793354e-01,7.700131914113412801e-01
4.474554732453625006e-01,4.239545662452181007e-01
4.965237263773952803e-01,7.415674343119899037e-01
8.235225047931413744e-01,7.429972537584453862e-01
9.894804457775271400e-01,1.259132251200247854e-01
5.114066404031806234e-01,8.227016399510057587e-01
9.141343724528391279e-01,5.610974268803807785e-01
5.306202420952478294e-01,7.549412849797431102e-01
4.925961508671073963e-01,7.814617757959735345e-01
8.822637816351950324e-01,7.807587251821943575e-01
9.503127523781336183e-01,7.922345078640288252e-01
9.112176923211499080e-01,7.841266307476231212e-01
9.237486168895074901e-01,8.320574285209674237e-01
6.862263401875510205e-01,5.357749289756428279e-01
9.485561733241649751e-01,5.621231935470496488e-01
6.768985302793993908e-01,5.276138579624412017e-01
1.575233464964130858e-01,2.539949884753935905e-01
3.373729996596662728e-01,7.221359374010027921e-03
1.526417671511872687e-01,8.441104092327212927e-01
6.512721335264148870e-02,5.412124456987283949e-01
5.536564354929812692e-01,8.466820640166902168e-01
1.452946951359515015e-01,4.277408747080905238e-01
8.865809695508223287e-01,2.681225490146459389e-01
4.451095988008808568e-01,6.635077094538013309e-01
1.468418660430537148e-01,3.246665523568674772e-01
6.467725542946048956e-01,4.693912398904096506e-01
8.278027873058313446e-01,3.168606717782385118e-01
6.018120297340842084e-01,8.734850312378401593e-01
4.817107464579634124e-01,2.104178093728631405e-01
7.214364407922918554e-01,3.835824978919951667e-01
4.725901178976803507e-01,7.823181508239402948e-01
4.595783265377867410e-01,7.197826201628856335e-01
5.509174022838969620e-01,1.581741581545562658e-01
5.640529643897939094e-01,2.345129593907866461e-01
4.183191330727781265e-01,8.011386813859412426e-01
8.778746905481024099e-01,7.632692121450326272e-01
8.825620947481671585e-01,5.567905478167972655e-01
4.559611016682800777e-01,6.649933236172487216e-01
2.393130524922121305e-01,2.643971356790039140e-01
6.712678980808478579e-01,1.871452203930212832e-02
9.499498127990729790e-01,1.467275214205374656e-01
8.843279374447367003e-01,3.633498582436330837e-01
8.765134672836760732e-01,5.675721880536321873e-01
9.211999058318927069e-01,5.657570193140640802e-01
5.060267464309927687e-01,1.561113770679501966e-01
1.469684474306522937e-01,3.468987765891885511e-01
2.667758448973203134e-01,9.827709893344038772e-01
9.114824096037423828e-01,8.165054835539488076e-01
9.258306090345961303e-01,9.678223529507978817e-02
9.116072813647789763e-01,7.378548924651245899e-01
6.007067829771509659e-01,4.609462471192629085e-01
5.015503388801846318e-01,1.367978811001937522e-01
6.708222155316867497e-02,2.066701966829477266e-01
2.697405913994096460e-01,6.073500990912793496e-01
6.082956663601261083e-01,5.295881343133578278e-01
4.630905049883839997e-01,4.428198064534003553e-01
2.979318462393558686e-01,5.221488835564713771e-02
4.281594298858485415e-01,7.602978891356585445e-01
6.824056339471588073e-01,9.701465639729049961e-01
1.776182556307409621e-01,2.908330725466413691e-01
8.210963371716808457e-01,3.128425235153142747e-01
9.198317296300759782e-01,7.817566958827643075e-01
6.943101484677599577e-01,6.569253084518628105e-01
8.742446690639367191e-01,7.179845603459181769e-01
9.302620756309500916e-01,5.151039961227750208e-01
4.857725984411247477e-01,2.115034821781692775e-01
8.787712376599483566e-01,2.527563700733640450e-01
3.722622601784222329e-01,9.189360739930141353e-02
6.867755140240650036e-02,8.788991797893385138e-01
2.316533380765366523e-01,2.714016736026968468e-01
9.845451986423056079e-01,1.425033350307560731e-01
1.594351765224495399e-01,2.640879331838470456e-01
7.500549581389236442e-01,4.732716832740957447e-02
3.381340069698752782e-01,6.387417404095840912e-02
8.673613236866829501e-01,7.798186722879153487e-01
7.221302801305684582e-01,2.075285985941854872e-02
7.810619414949991901e-01,3.390562249135693484e-01
2.183117658822213425e-01,7.806692113684180478e-01
4.318601270231936518e-02,6.440581388090009796e-01
9.033205119724029286e-01,8.581641578995433672e-01
4.859663876085399403e-01,7.300542003671723901e-01
4.981218419414129572e-01,7.457957781126733909e-01
5.105594674605565819e-01,1.766839932565670290e-01
5.247627599707671564e-02,8.497322154218499568e-01
4.450986057945489627e-01,4.234712061109503489e-01
1.358271418831739075e-01,4.532572860860861752e-01
5.468961822030399267e-01,2.115849358244749068e-01
9.461664872973346574e-01,9.910188154198003030e-01
8.004412054184598668e-01,3.559092265961856238e-01
4.550607250486989885e-01,6.887294761626304718e-01
5.804836570426830100e-01,1.917787618160898822e-01
8.458855180529466500e-01,3.603832183096363773e-01
5.107189088855283998e-01,7.475053672237407243e-01
4.975206054582611559e-01,6.910097958749289448e-01
2.903651487019475175e-01,9.089268882079820644e-01
4.955976556499014363e-01,8.406846732737227601e-01
4.883363994540116382e-01,1.400147010024417327e-01
7.703606944828238490e-01,3.678149906767393951e-01
7.354992950252952078e-01,3.404631956347170529e-01
5.184104851743637221e-01,7.691757698496750617e-01
4.773688679693600667e-01,1.991099030794838409e-01
5.077481125727131284e-01,1.966913708332067579e-01
3.449369488776935500e-01,6.905749566133712047e-02
6.495112774225469954e-01,5.648205154168043363e-01
5.472499621126999392e-01,2.286208079577013441e-01
9.264318585395088235e-01,7.676879049422435930e-01
7.440439649536376709e-01,3.357811139341043694e-01
5.434995224908935052e-01,8.455656794198478377e-01
1.833848147634979942e-01,2.972850755526584843e-01
8.819972346362379145e-01,8.547568055406692400e-01
6.590958892624955157e-01,5.812506682099690680e-01
9.326079003147813573e-01,1.094998441748465945e-01
1.213375497913624645e-01,3.783913716480836742e-01
4.717263229200576724e-01,8.099177956758888408e-01
4.131262944308584650e-01,7.543339541537302795e-01
6.345885429282207557e-01,5.431257244757523583e-01
5.038685713996058357e-01,1.393054399636859397e-01
5.435571735865105669e-01,8.573003693628394872e-01
4.231358724341943711e-01,7.372153803320752319e-01
3.844690735498786927e-01,6.713766256458915116e-01
2.546842366190936735e-01,2.992385716390464356e-01
4.740211447303978032e-01,8.720887232526410848e-01
6.613590489596360422e-01,4.130087543904815695e-01
5.305823569945228302e-01,8.780784712927333091e-01
9.141265976141635941e-01,2.462866087873483156e-01
7.867398173411390694e-01,3.220821563305206192e-01
9.189978674863982233e-01,7.024806876937202960e-01
9.099371336870221150e-01,7.217234240942880241e-01
7.221423386506032882e-01,3.741398062961925897e-01
3.951393331379493556e-01,8.930035029907690269e-02
8.778957365907590349e-01,2.145782914328067115e-01
6.799850515460668099e-01,3.425115912981459010e-01
8.516584157452694592e-01,7.461091520522867837e-01
8.462436129568466914e-01,2.864107011955792093e-01
8.619182793113159269e-01,6.615025497010812439e-01
6.880750089778187029e-01,1.373615828359930902e-03
5.342451620910381171e-01,1.726503649164399246e-01
5.266518653341034639e-01,2.020921675523161820e-01
3.049368375995703540e-01,2.571686238308701355e-02
9.655749916686572343e-01,1.614609094112430254e-01
8.375159430936532923e-01,2.659130081801793777e-01
9.473125245406306405e-01,7.668063935560924804e-01
5.349257654072757662e-01,8.891433114092307521e-01
6.479174025792394653e-01,5.930920337936090858e-01
8.517436986430837464e-01,7.572602769312002380e-01
5.079755639013496804e-01,7.145658034858305419e-01
9.278446615803790376e-01,2.983074022241450907e-01
5.180027188104511238e-01,2.101851564006891326e-01
8.777584981513998352e-01,7.724653510013955726e-01
1.994796867153003639e-01,3.062810431534240818e-01
9.532935252295794415e-01,7.905168943186282604e-01
2.446023542135603579e-01,1.048413348890098185e-02
3.007457083546488663e-01,2.182098359066664273e-02
8.978326732678522104e-01,2.884064190417281459e-01
1.735870463404961539e-01,4.355972347036497494e-01
1.709474746071015794e-01,2.183345478107212578e-01
4.458561517636291383e-01,6.936948097954340753e-01
8.710984337846587877e-01,5.608653810593492439e-01
9.024844878382736191e-01,1.609296539311827479e-01
9.665111857333696932e-01,1.059448916353387116e-01
6.911391259981191082e-01,9.928483281677401573e-01
4.061452027468042125e-01,7.453491206079894127e-01
8.539158974597265139e-01,1.798780576949654542e-01
6.770204312397729574e-01,5.223861443136047500e-01
9.179396900141703064e-01,5.733166845054937788e-01
6.564184245761258696e-01,6.277820172425535583e-01
9.080210624117107665e-01,5.758967495393632063e-01
8.653877202494310028e-01,2.377383404789218391e-01
8.488651806930090915e-01,3.218541554308210761e-01
1.519432643319884590e-02,4.366456601793787806e-01
8.534348168299996651e-01,2.011792473556016647e-01
4.679434723338817825e-01,7.601451814650888039e-01
9.640759710349395828e-01,1.382605441310714722e-01
2.703554226370893376e-01,9.796098250233852278e-01
4.401629879838123705e-01,6.939520733519358719e-01
4.833703475231154734e-01,2.725412659929624670e-01
5.099583122096740251e-01,8.469378160316789472e-01
9.351892617516552875e-01,4.411429114275722263e-02
1.917433005179858263e-01,8.449639042693299906e-01
8.960087804226382069e-01,5.743312485507481302e-01
2.985221249917235919e-01,4.541667948149064049e-02
4.666659518796104633e-01,2.342378304632416475e-01
2.824240492508770517e-01,1.864485978908170249e-02
4.813670152479365694e-01,2.092310302449587045e-01
4.802548385082237026e-01,2.518940505040191402e-01
5.164989546960145894e-01,7.007786243455660369e-01
4.652389378798984509e-01,6.912056554975327671e-01
8.824874362388319682e-01,6.895869320695677818e-01
